RefId;IsBadBuy;PurchDate;Auction;VehicleAge;Make;Model;Trim;SubModel;Color;Transmission;WheelTypeID;VehOdo;Nationality;Size;TopThreeAmericanName;MMRAcquisitionAuctionAveragePrice;MMRAcquisitionAuctionCleanPrice;MMRAcquisitionRetailAveragePrice;MMRAcquisitonRetailCleanPrice;MMRCurrentAuctionAveragePrice;MMRCurrentAuctionCleanPrice;MMRCurrentRetailAveragePrice;MMRCurrentRetailCleanPrice;VehBCost;WarrantyCost;State|ZIPC
2676;0;11/9/2010;ADESA;3;CHEVROLET;COBALT;LS;4D SEDAN LS;WHITE;AUTO;2;66272;AMERICAN;COMPACT;GM;53230;63160;88330;96970;52840;63280;86560;96630;67450;728;OH|45005
5220;1;12/1/2009;MANHEIM;2;DODGE;CARAVAN GRAND FWD V6;SE;MINIVAN 3.3L;WHITE;AUTO;2;60688;AMERICAN;VAN;CHRYSLER;73850;83930;84760;95640;67710;83030;113850;126740;72050;1411;AZ|85040
43864;0;10/13/2010;MANHEIM;2;DODGE;AVENGER 4C;SE;4D SEDAN;WHITE;AUTO;2;56949;AMERICAN;MEDIUM;CHRYSLER;75410;86930;116400;125580;79560;88620;114980;125050;75250;920;VA|22801
17415;1;8/10/2010;MANHEIM;6;FORD;FOCUS;ZX5;5D SEDAN ZX5;SILVER;AUTO;2;92808;AMERICAN;COMPACT;FORD;31900;42000;61020;72750;35500;50390;64610;83750;59850;1341;TX|77041
61792;1;10/13/2009;ADESA;3;CHRYSLER;SEBRING 4C 2.4L I4 E;Bas;2D CONVERTIBLE;GOLD;AUTO;2;51119;AMERICAN;MEDIUM;CHRYSLER;50020;60050;59020;69850;46360;54360;55070;63710;51400;920;CA|91752
7441;0;1/14/2010;MANHEIM;5;NISSAN;ALTIMA;SE;4D SEDAN SE;BEIGE;AUTO;1;75678;TOP LINE ASIAN;MEDIUM;OTHER;71470;89220;113080;135790;81100;100660;118820;142610;80600;686;GA|30272
13108;0;10/25/2010;MANHEIM;4;NISSAN;ALTIMA;Bas;4D SEDAN;BLACK;AUTO;1;65250;TOP LINE ASIAN;MEDIUM;OTHER;70640;86910;106730;122290;63650;73330;103450;111790;82000;630;NC|27542
54865;0;6/2/2010;OTHER;3;FORD;TAURUS;SEL;4D SEDAN SEL;WHITE;AUTO;1;88468;AMERICAN;MEDIUM;FORD;64110;81420;97030;115560;50630;62160;84820;97300;54800;983;OK|73108
38219;0;7/23/2010;MANHEIM;6;SATURN;VUE 2WD 4C;SE;4D CUV 2.2L;BLUE;AUTO;1;64193;AMERICAN;MEDIUM SUV;GM;37240;49580;71680;89760;33820;44760;66700;78440;59300;1411;NV|89165
65162;0;1/26/2010;MANHEIM;2;CHEVROLET;IMPALA V6;LS;4D SEDAN LS 3.5L FFV;RED;AUTO;2;89696;AMERICAN;LARGE;GM;79420;91820;116670;133130;89850;101350;123380;135070;78600;2152;TX|77061
68881;0;7/16/2009;ADESA;4;SATURN;ION 2.2L I4 EFI;1;4D SEDAN LEVEL 1;SILVER;MANUAL;2;42887;AMERICAN;MEDIUM;GM;39610;50370;47780;59400;41780;53270;50120;62530;50000;623;FL|32219
59123;0;8/20/2009;MANHEIM;3;CHRYSLER;PACIFICA FWD 3.5L V6;Bas;4D SPORT;BLUE;AUTO;1;81024;AMERICAN;CROSSOVER;CHRYSLER;81950;98900;93510;111810;88080;104600;100130;117970;83250;1503;CA|92337
66986;0;5/5/2010;OTHER;4;NISSAN;ALTIMA;Bas;4D SEDAN S;GREY;AUTO;2;80746;TOP LINE ASIAN;MEDIUM;OTHER;91550;109680;125970;141220;74890;93280;107920;135720;85450;723;KY|42104
19918;0;12/1/2009;OTHER;2;DODGE;CHARGER V6;Bas;4D SEDAN 2.7L SE;GREY;AUTO;2;79277;AMERICAN;SPECIALTY;CHRYSLER;83590;93070;95280;105520;87280;98630;126680;139510;88350;1389;CA|95673
3668;0;3/9/2010;ADESA;3;CHEVROLET;HHR;LT;4D SUV 2.2L LT;SILVER;AUTO;1;61609;AMERICAN;MEDIUM;GM;83920;98040;122640;136800;76360;92180;112310;128270;77950;728;OH|45005
24560;0;6/10/2009;MANHEIM;6;CHEVROLET;TAHOE 2WD 5.3L V8 SF;LS;4D SUV 5.3L FFV;GOLD;AUTO;1;85852;AMERICAN;LARGE SUV;GM;82750;103830;94370;117140;82750;103830;94370;117140;96000;2063;FL|32124
7754;0;5/18/2009;MANHEIM;4;CHEVROLET;MALIBU 4C 2.2L I4 MP;Cla;4D SEDAN CLASSIC;GREY;AUTO;2;54848;AMERICAN;MEDIUM;GM;41230;56570;49530;66100;42030;57920;50390;67550;48000;920;NC|27542
15638;0;1/6/2009;MANHEIM;3;CHEVROLET;TRAILBLAZER EXT 2WD;LS;4D SUV 5.3L LS;SILVER;AUTO;1;66936;AMERICAN;MEDIUM SUV;GM;87390;107000;99380;120560;75910;87610;86980;99620;64650;2141;TX|77041
58329;0;3/17/2009;ADESA;4;PONTIAC;GRAND PRIX 3.8L V6 S;Bas;4D SEDAN;GREY;AUTO;1;79252;AMERICAN;LARGE;GM;62560;74950;72560;85950;57870;70690;67500;81350;67100;1974;TX|78754
31622;0;10/19/2009;OTHER;1;DODGE;AVENGER 4C 2.4L I4 S;SE;4D SEDAN;GREY;AUTO;2;48003;AMERICAN;MEDIUM;CHRYSLER;79740;87410;91120;99400;77810;85450;117770;125050;80000;834;NC|27407
21557;0;10/18/2010;OTHER;4;DODGE;DURANGO 2WD V6;SXT;4D SUV 3.7L;BLACK;AUTO;1;56750;AMERICAN;MEDIUM SUV;CHRYSLER;88730;100210;126450;139630;79850;93650;111730;130830;97050;1003;CA|95673
8358;0;8/9/2010;MANHEIM;4;FORD;TAURUS;SE;4D SEDAN SE;WHITE;AUTO;2;83442;AMERICAN;MEDIUM;FORD;42640;56500;72290;95790;37610;49000;72100;88550;45000;983;NC|27542
49703;0;4/29/2009;OTHER;5;DODGE;STRATUS V6 2.7L V6 M;SE;4D SEDAN SE;GREEN;AUTO;2;88866;AMERICAN;MEDIUM;CHRYSLER;44810;62350;53390;72340;44810;62350;53390;72340;46700;1503;AZ|85009
32003;0;2/5/2010;OTHER;7;CHEVROLET;TRAILBLAZER EXT 4WD;LS;4D SUV 4.2L LS;WHITE;AUTO;1;80381;AMERICAN;MEDIUM SUV;GM;65000;81270;100980;122290;74230;82040;110880;120400;83000;2452;SC|29461
31924;0;3/13/2009;OTHER;4;DODGE;MAGNUM V6 2.7L V6 MP;SE;WAGON 2.7L;BLACK;AUTO;2;61592;AMERICAN;SPECIALTY;CHRYSLER;65860;76490;76130;87610;63850;74480;73960;85440;87000;1215;SC|29461
42263;0;9/22/2010;OTHER;4;FORD;FUSION 4C;SE;4D SEDAN SE;BLUE;MANUAL;1;67549;AMERICAN;MEDIUM;FORD;69860;83110;108600;124320;59110;71330;95680;106450;60150;728;NC|27407
57624;0;7/22/2009;ADESA;2;CHEVROLET;COBALT 2.2L I4 MPI;LS;4D SEDAN LS;GOLD;AUTO;2;64299;AMERICAN;COMPACT;GM;62280;70550;72260;81190;62280;70550;72260;81190;55500;728;TX|77086
21729;0;10/22/2009;OTHER;6;SATURN;L SERIES 2.2L I4 MPI;L20;4D SEDAN L200;WHITE;AUTO;2;81960;AMERICAN;MEDIUM;GM;29900;40160;37290;48370;27380;36000;34570;43880;39950;1933;ID|83716
41033;1;12/3/2009;MANHEIM;5;FORD;FREESTAR FWD V6;SE;PASSENGER 3.9L LX;BLUE;AUTO;1;86342;AMERICAN;VAN;FORD;39070;49180;47200;58110;33700;45970;68210;81740;55550;1633;SC|29532
20268;0;6/29/2010;MANHEIM;6;DODGE;CARAVAN GRAND FWD V6;SE;MINIVAN 3.3L SE;WHITE;AUTO;2;97944;AMERICAN;VAN;CHRYSLER;43770;57960;77270;102120;38050;50110;72540;83430;49650;1918;CO|80022
14898;0;6/2/2010;OTHER;6;CHEVROLET;MALIBU 4C;Bas;4D SEDAN;GREEN;AUTO;2;69889;AMERICAN;MEDIUM;GM;40180;54590;67570;78590;38120;47580;69940;82130;63000;923;SC|29697
4332;0;10/19/2010;OTHER;3;SATURN;ION;3;4D SEDAN LEVEL 1;BLACK;MANUAL;1;51955;AMERICAN;MEDIUM;GM;57050;75240;89610;106760;56480;74660;91390;120810;59550;671;TX|75061
36889;0;3/17/2010;MANHEIM;3;CHEVROLET;IMPALA V6;LT;4D SEDAN LT 3.5L;SILVER;AUTO;1;77243;AMERICAN;LARGE;GM;89870;102550;124030;140810;85150;101300;122050;143600;83400;1974;TX|75236
23425;0;12/2/2010;MANHEIM;3;CHEVROLET;IMPALA;LS;4D SEDAN LS;MAROON;AUTO;2;89890;AMERICAN;LARGE;GM;73660;86370;105850;122270;73180;85820;111690;124490;78100;2152;SC|29532
35872;0;2/18/2010;MANHEIM;3;KIA;RONDO 4C;EX;4D WAGON;BLACK;AUTO;1;50914;OTHER ASIAN;CROSSOVER;OTHER;81140;94300;118730;128330;74110;96230;113480;130370;80200;671;VA|22403
49364;0;9/23/2010;OTHER;6;PONTIAC;GRAND PRIX;GT;4D SEDAN GT;BLACK;AUTO;1;91460;AMERICAN;LARGE;GM;38720;49950;67770;87420;39720;50520;68220;84310;60350;2351;OK|73108
68936;0;8/27/2009;ADESA;5;CHEVROLET;MALIBU V6 3.5L V6 SF;LS;4D SEDAN LS;GOLD;AUTO;1;92505;AMERICAN;MEDIUM;GM;43980;56180;52500;65670;44280;56330;52820;65840;55000;1485;FL|32219
38800;0;7/30/2009;MANHEIM;4;HYUNDAI;SANTA FE 4WD V6 2.7L;GLS;4D CUV 2.7L GLS;SILVER;AUTO;1;73840;OTHER ASIAN;MEDIUM SUV;OTHER;72100;89330;82870;101480;69740;88120;80320;100170;72400;1155;TX|76040
32317;0;11/9/2010;OTHER;3;CHEVROLET;IMPALA;LS;4D SEDAN LS;WHITE;AUTO;2;73457;AMERICAN;LARGE;GM;74560;87160;107050;121140;96010;111380;128690;142370;83000;1974;TN|37421
61468;0;7/28/2009;MANHEIM;3;CHEVROLET;EQUINOX FWD V6 3.4L;LS;4D SUV LS;MAROON;AUTO;2;89286;AMERICAN;MEDIUM SUV;GM;88190;105470;100250;118910;88190;105470;100250;118910;71300;1503;NC|28625
16281;0;2/4/2009;MANHEIM;4;HYUNDAI;TUCSON 2WD 4C 2.0L I;GL;4D CUV;GOLD;AUTO;3;63587;OTHER ASIAN;SMALL SUV;OTHER;55190;64200;64610;74340;61850;72440;71800;83240;69000;825;FL|32824
58203;0;1/27/2009;ADESA;7;FORD;EXPEDITION 2WD V8 4.;XLT;4D SUV 4.6L XLT;GOLD;AUTO;1;74587;AMERICAN;LARGE SUV;FORD;37220;47290;45200;56070;40520;52180;48760;61350;60600;1338;TX|78754
19384;0;3/10/2009;OTHER;5;ISUZU;ASCENDER 2WD 6C 4.2L;Lux;SPORT UTILITY;RED;AUTO;1;53922;OTHER ASIAN;MEDIUM SUV;OTHER;62630;75110;72640;86120;67980;74530;78420;85490;60050;920;CA|95673
65461;0;6/3/2009;MANHEIM;4;CHEVROLET;MALIBU V6 3.5L V6 SF;LS;4D SEDAN LS;GOLD;AUTO;1;83666;AMERICAN;MEDIUM;GM;55710;71270;65170;81970;55800;71260;65260;81960;52650;1373;UT|84087
2190;0;4/7/2009;ADESA;4;CHEVROLET;UPLANDER FWD V6 3.5L;Bas;PASSENGER EXT 3.5L;GREY;AUTO;2;58325;AMERICAN;VAN;GM;83010;104570;94650;117940;83010;104570;94650;117940;67750;1583;OH|45005
71535;0;10/22/2009;ADESA;2;FORD;ESCAPE 2WD 4C 2.3L I;XLS;4D CUV 2.3L XLS;ORANGE;AUTO;1;60439;AMERICAN;SMALL SUV;FORD;89190;109690;101330;123470;84700;100780;130950;143980;78500;825;NC|28273
3518;0;7/6/2010;ADESA;3;CHRYSLER;SEBRING 4C;Bas;4D SEDAN;SILVER;AUTO;2;65798;AMERICAN;MEDIUM;CHRYSLER;74030;85230;110310;123190;73110;82810;110130;121990;80350;1020;IA|50111
64234;0;3/3/2010;ADESA;4;CHEVROLET;EQUINOX FWD V6;LS;4D SUV LS;SILVER;AUTO;2;90829;AMERICAN;MEDIUM SUV;GM;85080;101220;125850;144030;81980;99920;117840;139910;79800;1630;AZ|85226
6572;0;6/4/2010;MANHEIM;4;DODGE;STRATUS V6;SXT;4D SEDAN SXT FFV;GREEN;AUTO;2;84752;AMERICAN;MEDIUM;CHRYSLER;59500;73230;102430;126070;61940;70310;93460;99630;55000;1503;AZ|85040
11981;0;12/22/2009;OTHER;2;FORD;TAURUS;SE;4D SEDAN SE;BLUE;AUTO;2;79788;AMERICAN;MEDIUM;FORD;49520;60000;84490;97440;51470;61550;90500;108230;39500;920;UT|84104
18029;0;7/13/2010;OTHER;6;CHRYSLER;SEBRING 4C;LX;4D SEDAN;SILVER;AUTO;1;88651;AMERICAN;MEDIUM;CHRYSLER;26710;38930;58910;68720;30450;40750;63360;75600;55600;1243;UT|84104
45222;1;7/23/2009;OTHER;6;FORD;ESCAPE 4WD V6 3.0L V;XLT;4D CUV 3.0L XLT;SILVER;AUTO;1;98212;AMERICAN;SMALL SUV;FORD;53960;71170;63280;81860;53960;71170;63280;81860;66750;1930;CO|80229
59938;0;7/13/2010;ADESA;5;DODGE;DURANGO 2WD V8;ST;4D SUV 4.7L ST;RED;AUTO;1;80819;AMERICAN;MEDIUM SUV;CHRYSLER;68100;82010;106190;122760;61580;74460;101340;113680;90400;1503;TX|78754
31840;1;7/28/2010;OTHER;4;FORD;FUSION 4C;S;4D SEDAN S;SILVER;AUTO;2;75268;AMERICAN;MEDIUM;FORD;63160;75930;102590;116830;54170;65260;90080;101720;55700;803;TX|77073
29729;0;4/28/2010;OTHER;1;CHRYSLER;SEBRING 4C;LX;4D SEDAN;BEIGE;AUTO;2;45172;AMERICAN;MEDIUM;CHRYSLER;95970;102000;135920;142260;91180;96550;135870;140570;90000;834;OK|74135
19216;0;1/13/2009;OTHER;4;CHRYSLER;PT CRUISER 2.4L I4 S;Tou;4D SEDAN;BLUE;AUTO;1;52592;AMERICAN;MEDIUM;CHRYSLER;44730;53320;53310;62590;44450;54680;53010;64050;47400;1086;CA|95673
31971;1;9/4/2009;OTHER;7;FORD;ESCORT 2.0L I4 EFI;ZX2;2D COUPE ZX2;SILVER;AUTO;1;93996;AMERICAN;COMPACT;FORD;18940;26720;25460;33860;23200;31460;30060;38980;34000;1785;SC|29461
434;1;8/19/2009;ADESA;6;FORD;EXPEDITION 4WD V8 5.;Edd;4D SUV 5.4L EDDIE BAUER;WHITE;AUTO;2;85629;AMERICAN;LARGE SUV;FORD;87680;106550;99690;120070;87680;106550;99690;120070;102900;1803;VA|20166
28713;0;3/11/2009;MANHEIM;4;HYUNDAI;SANTA FE 4WD V6 2.7L;GLS;4D CUV 2.7L GLS;RED;AUTO;1;62526;OTHER ASIAN;MEDIUM SUV;OTHER;72540;87250;83340;99230;72810;87220;83630;99200;76050;1020;CO|80011
53173;0;6/19/2009;OTHER;1;DODGE;AVENGER 4C 2.4L I4 S;SE;4D SEDAN;BLUE;AUTO;2;47810;AMERICAN;MEDIUM;CHRYSLER;81960;90440;93520;102680;81960;90440;93520;102680;83000;834;OK|74135
24570;0;6/17/2009;MANHEIM;3;FORD;FOCUS 2.0L I4 SFI;ZX4;4D SEDAN ZX4;MAROON;MANUAL;2;64721;AMERICAN;COMPACT;FORD;44410;55790;52960;65250;44410;55790;52960;65250;50000;1020;FL|32124
70094;0;12/17/2009;ADESA;3;CHEVROLET;MALIBU 4C;LT;4D SEDAN LT;GOLD;AUTO;1;78151;AMERICAN;MEDIUM;GM;52090;64570;87680;102350;57020;70550;93040;108410;58000;1038;FL|32219
49968;0;5/8/2009;MANHEIM;5;CHEVROLET;COLORADO PICKUP 4WD;Bas;EXT CAB 3.5L;ORANGE;AUTO;1;75072;AMERICAN;SMALL TRUCK;GM;74810;95570;85790;108220;74810;95570;85790;108220;75000;1506;NM|87105
47657;1;9/21/2010;MANHEIM;5;DODGE;STRATUS V6;SXT;4D SEDAN SXT;SILVER;AUTO;1;74061;AMERICAN;MEDIUM;CHRYSLER;32870;46140;71370;81700;30940;43040;63860;75570;51100;1389;TX|75050
7128;0;2/26/2009;MANHEIM;4;DODGE;NEON 2.0L I4 SFI;SE;4D SEDAN;WHITE;AUTO;1;98644;AMERICAN;COMPACT;CHRYSLER;41040;50750;49320;59810;35510;46000;43350;54680;38250;765;GA|30272
15869;0;9/29/2009;MANHEIM;3;DODGE;MAGNUM V6 2.7L V6 MP;SE;WAGON 2.7L SE;BLUE;AUTO;2;87476;AMERICAN;SPECIALTY;CHRYSLER;80450;92680;91890;105090;71080;82980;109640;124720;79950;1503;TX|77041
45302;0;10/8/2009;OTHER;3;CHEVROLET;COBALT 2.2L I4 MPI;LS;4D SEDAN LS;SILVER;AUTO;2;64904;AMERICAN;COMPACT;GM;50180;61490;59190;71410;43560;53110;76640;87700;59550;728;CO|80229
62662;0;1/19/2010;MANHEIM;3;CHRYSLER;SEBRING V6;Tou;4D SEDAN TOURING;SILVER;AUTO;1;59293;AMERICAN;MEDIUM;CHRYSLER;84410;104540;117810;141250;99220;112530;131560;144100;71300;1003;NC|28625
46600;0;1/27/2010;MANHEIM;5;KIA;OPTIMA 4C;EX;4D SEDAN EX;SILVER;AUTO;2;48946;OTHER ASIAN;MEDIUM;OTHER;42370;46080;94450;102720;37880;46920;64500;70800;62050;623;FL|33809
32767;0;6/16/2009;MANHEIM;4;DODGE;DURANGO 4WD V8 4.7L;SLT;4D SUV 4.7L;PURPLE;AUTO;1;80371;AMERICAN;MEDIUM SUV;CHRYSLER;90780;110860;103040;124730;87750;103440;129150;146850;86800;1763;CO|80022
62373;0;2/4/2009;ADESA;4;SATURN;VUE 2WD V6 3.5L V6 M;Bas;4D CUV 3.0L;GREEN;AUTO;1;83686;AMERICAN;MEDIUM SUV;GM;72040;84730;82800;96510;74280;93770;85220;106270;75850;1503;AZ|85226
43153;1;10/28/2009;MANHEIM;3;DODGE;CARAVAN GRAND FWD V6;Bas;MINIVAN 3.3L;BLUE;AUTO;2;72340;AMERICAN;VAN;CHRYSLER;58470;73480;68150;84360;57340;69980;66930;80580;78000;1623;FL|32124
15679;0;2/10/2009;MANHEIM;6;CHEVROLET;1500 SILVERADO PICKU;W/T;EXT CAB 4.8L LS;WHITE;AUTO;1;62370;AMERICAN;LARGE TRUCK;GM;56920;70770;66470;81430;61510;78750;71430;90050;89950;1320;TX|77041
41557;0;3/25/2010;MANHEIM;6;DODGE;DURANGO 2WD V8;Lim;4D SUV 5.7L LIMITED;GREY;AUTO;1;88455;AMERICAN;MEDIUM SUV;CHRYSLER;84420;99270;121150;135930;95640;109650;124400;135310;101350;1503;FL|33619
64631;0;11/3/2010;ADESA;6;HYUNDAI;ACCENT;GL;4D SEDAN GL;SILVER;MANUAL;2;87997;OTHER ASIAN;COMPACT;OTHER;26170;34960;55980;67350;26540;33730;52080;59440;45300;983;AZ|85226
67190;0;6/24/2009;ADESA;2;SUZUKI;FORENZA 2.0L I4 EFI;LS;4D SEDAN;BLUE;AUTO;2;57054;OTHER ASIAN;MEDIUM;OTHER;55430;66530;64860;76850;55430;66530;64860;76850;45750;505;TX|77086
19757;0;9/22/2009;OTHER;5;FORD;FOCUS 2.3L I-4 DOHC;SE;4D WAGON SE;BLUE;AUTO;1;71006;AMERICAN;COMPACT;FORD;27990;37340;35230;45330;34270;47340;68880;85280;43900;1155;CA|95673
26019;0;9/8/2010;OTHER;3;CHEVROLET;MALIBU V6;LS;4D SEDAN LS;BLUE;AUTO;2;78634;AMERICAN;MEDIUM;GM;67000;81900;103740;119000;70490;83050;112450;122270;67000;1272;SC|29697
17395;0;8/3/2010;MANHEIM;4;DODGE;MAGNUM V6;SE;WAGON 2.7L;BLACK;AUTO;1;67652;AMERICAN;SPECIALTY;CHRYSLER;77360;93240;118560;132050;64810;77710;104110;114800;96150;1215;TX|77041
59293;0;12/17/2009;MANHEIM;4;KIA;OPTIMA 4C;EX;4D SEDAN EX;WHITE;AUTO;2;86938;OTHER ASIAN;MEDIUM;OTHER;35610;44340;69230;82910;39840;47150;91500;108280;34400;853;CA|92337
11412;0;4/5/2010;MANHEIM;4;KIA;OPTIMA 4C;EX;4D SEDAN EX;WHITE;AUTO;2;69421;OTHER ASIAN;MEDIUM;OTHER;48360;63600;80240;93220;48960;61960;79760;96240;45000;728;NC|27542
22748;0;7/22/2010;MANHEIM;3;CHEVROLET;MALIBU 4C;LS;4D SEDAN LS;BLUE;AUTO;2;79616;AMERICAN;MEDIUM;GM;72760;84270;106190;119260;63380;75200;95970;111630;67000;1038;TX|76040
37613;0;7/13/2010;MANHEIM;3;CHRYSLER;PT CRUISER;Bas;4D SEDAN;RED;AUTO;2;86308;AMERICAN;MEDIUM;CHRYSLER;58120;68150;91610;101040;58070;69810;90240;104180;55500;1503;GA|30331
61057;0;5/4/2010;MANHEIM;3;JEEP;LIBERTY 2WD V6;Spo;4D SUV;SILVER;AUTO;1;79869;AMERICAN;SMALL SUV;CHRYSLER;110840;125270;143470;156390;105470;120130;138490;151820;82050;686;MO|63044
5060;0;8/11/2009;MANHEIM;3;MITSUBISHI;ECLIPSE 3.8L V6 MPI;GT;2D COUPE GT;ORANGE;AUTO;1;66822;OTHER ASIAN;SPORTS;OTHER;109910;124990;123700;139990;109220;127360;122960;142550;102000;923;AZ|85040
29832;0;3/24/2010;MANHEIM;4;MAZDA;MAZDA3;i;4D SEDAN I;BLACK;AUTO;1;64226;OTHER ASIAN;MEDIUM;OTHER;79110;90240;115780;125370;79380;92860;115110;133760;87500;923;FL|32824
24862;0;11/10/2010;MANHEIM;5;DODGE;1500 RAM PICKUP 2WD;SLT;QUAD CAB 4.7L SLT;BLUE;AUTO;2;79118;AMERICAN;LARGE TRUCK;CHRYSLER;80480;100260;123730;144740;81720;106170;131230;154240;99500;920;FL|32124
16314;1;3/25/2009;MANHEIM;4;FORD;FREESTAR FWD V6 3.9L;S;PASSENGER 3.9L;GREY;AUTO;1;81420;AMERICAN;VAN;FORD;41400;56650;49710;66180;45350;54330;53980;63680;48000;1633;FL|32824
8606;0;6/10/2010;MANHEIM;5;CHRYSLER;SEBRING V6;Bas;2D CONVERTIBLE;WHITE;AUTO;2;78960;AMERICAN;MEDIUM;CHRYSLER;54610;60040;88560;94390;54180;59850;88850;95220;55450;1272;GA|30272
19657;0;6/30/2009;OTHER;6;GMC;1500 SIERRA PICKUP 2;Sta;EXT CAB 4.8L;BLUE;AUTO;1;72266;AMERICAN;LARGE TRUCK;GM;78840;97140;90150;109910;78840;97140;90150;109910;86050;1455;CA|95673
55977;0;1/13/2010;OTHER;2;CHEVROLET;AVEO;LS;4D SEDAN LS;SILVER;AUTO;2;49165;AMERICAN;COMPACT;GM;60950;66740;98020;107330;67470;73290;99690;107750;58000;623;AZ|85284
26287;0;12/15/2010;OTHER;7;SATURN;ION;3;4D SEDAN LEVEL 3;GREY;AUTO;1;91518;AMERICAN;MEDIUM;GM;28210;37030;56940;65900;36040;48470;62440;74470;49000;1209;SC|29697
21782;0;7/29/2010;OTHER;3;CHRYSLER;SEBRING V6;Bas;4D SEDAN;BLACK;AUTO;2;68905;AMERICAN;MEDIUM;CHRYSLER;71720;80930;107400;117510;79350;87990;120430;129180;77850;1118;ID|83716
22568;0;11/24/2009;MANHEIM;4;FORD;F150 PICKUP 2WD V8;STX;EXT CAB 4.6L STX;BLACK;AUTO;1;59761;AMERICAN;LARGE TRUCK;FORD;77500;93740;88700;106240;84240;102630;123260;150170;87850;671;TX|76040
70479;0;1/15/2009;ADESA;5;CHEVROLET;MALIBU 4C 2.2L I4 MP;Cla;4D SEDAN CLASSIC;WHITE;AUTO;2;75932;AMERICAN;MEDIUM;GM;30170;40190;37580;48410;30240;40480;37660;48720;37700;1155;TX|78227
46049;1;6/2/2010;MANHEIM;5;FORD;EXPLORER 4WD V6;XLS;4D SUV 4.0L FFV XLS;BLUE;AUTO;2;75445;AMERICAN;MEDIUM SUV;FORD;67880;85030;114080;130160;79150;92260;118850;132890;79700;1740;MO|64161
9446;0;6/22/2009;MANHEIM;4;DODGE;CARAVAN GRAND FWD V6;SE;MINIVAN 3.3L;GOLD;AUTO;2;44890;AMERICAN;VAN;CHRYSLER;48560;63120;57440;73170;48560;63120;57440;73170;60000;1116;NC|27542
6990;0;11/30/2010;MANHEIM;2;DODGE;CALIBER;SE;4D WAGON;GOLD;AUTO;2;60497;AMERICAN;MEDIUM;CHRYSLER;70140;80330;104740;115870;82470;94940;118540;130930;67550;825;AZ|85040
35013;0;3/4/2009;MANHEIM;4;CHRYSLER;SEBRING V6 2.7L V6 M;Tou;2D CONVERTIBLE TOURING;WHITE;AUTO;1;68382;AMERICAN;MEDIUM;CHRYSLER;63950;78840;74070;90150;60700;73490;70560;84370;59250;1118;TX|75236
44459;0;12/14/2010;MANHEIM;4;DODGE;CARAVAN GRAND FWD V6;Bas;MINIVAN 3.3L;SILVER;AUTO;2;73763;AMERICAN;VAN;CHRYSLER;50990;66420;90340;109260;59590;73230;102740;114510;76500;1623;PA|19440
58684;0;8/25/2010;OTHER;3;FORD;FUSION V6;SE;4D SEDAN SE;BLACK;AUTO;1;63743;AMERICAN;MEDIUM;FORD;107760;126820;146640;163730;105480;125270;142240;162040;82650;1118;FL|33311
6538;1;5/25/2010;MANHEIM;7;FORD;TAURUS;SES;4D SEDAN SES DURATEC;GOLD;AUTO;1;78398;AMERICAN;MEDIUM;FORD;33280;43870;62920;78030;31410;41820;60910;72980;44800;1220;AZ|85040
37157;0;7/14/2010;MANHEIM;4;DODGE;MAGNUM V6;SE;WAGON 2.7L;SILVER;AUTO;2;65958;AMERICAN;SPECIALTY;CHRYSLER;76670;90310;121040;132940;69730;86750;109090;122380;83400;1215;TX|75236
35504;0;11/18/2010;OTHER;2;CHRYSLER;PT CRUISER;Bas;4D SEDAN;BLUE;AUTO;2;57119;AMERICAN;MEDIUM;CHRYSLER;64570;73030;98660;107480;66500;75990;98910;107510;62000;1086;CA|90045
57666;0;8/19/2009;ADESA;3;CHEVROLET;HHR 2.2L I4 MPI;LS;4D SUV 2.2L LS;PURPLE;AUTO;2;67632;AMERICAN;MEDIUM;GM;58380;71290;68050;81990;58270;70240;67930;80860;64000;728;TX|77086
66596;1;1/28/2010;ADESA;4;CHRYSLER;TOWN & COUNTRY 2WD V;LX;MINIVAN 3.3L;BLUE;AUTO;1;86429;AMERICAN;VAN;CHRYSLER;57600;72840;96030;109910;57600;72840;96030;109910;51350;1763;NC|28273
51175;1;4/14/2010;OTHER;6;CHEVROLET;MALIBU 4C;Cla;4D SEDAN CLASSIC;BLUE;AUTO;2;63055;AMERICAN;MEDIUM;GM;31180;42750;50460;82620;28960;39620;59960;69520;47850;1020;AZ|85009
67521;0;6/9/2009;ADESA;3;TOYOTA;CAMRY 4C 2.4L I4 SFI;Bas;4D SEDAN;GOLD;AUTO;1;68425;TOP LINE ASIAN;MEDIUM;OTHER;103460;117360;116740;131750;103460;117360;116740;131750;100250;533;TX|78754
67003;0;5/26/2010;OTHER;3;DODGE;CALIBER;SXT;4D WAGON SXT;BLUE;AUTO;2;83013;AMERICAN;MEDIUM;CHRYSLER;71860;85260;107910;120800;71930;83780;108740;121080;67650;983;KY|42104
13288;0;12/13/2010;MANHEIM;7;MERCURY;GRAND MARQUIS;GS;4D SEDAN GS;GREY;AUTO;2;86340;AMERICAN;LARGE;FORD;41510;53650;64560;82770;44570;61470;73620;93220;51000;894;NC|27542
25236;0;3/4/2010;OTHER;4;DODGE;STRATUS V6;SXT;4D SEDAN SXT FFV;SILVER;AUTO;2;79759;AMERICAN;MEDIUM;CHRYSLER;59620;71710;95700;109280;59150;66770;90230;96620;56550;1389;CO|80229
